t,V
0.0,0.0
0.001002004008016032,0.049850033650299386
0.002004008016032064,0.09920306212961194
0.0030060120240480957,0.1480640405828365
0.004008016032064128,0.19643787475204566
0.00501002004008016,0.24432942146902892
0.0060120240480961915,0.29174348914293047
0.007014028056112224,0.3386848382430241
0.008016032064128256,0.3851581817766714
0.009018036072144287,0.4311681857625199
0.01002004008016032,0.4767194696989796
0.011022044088176352,0.52181660702803
0.012024048096192383,0.5664641255944031
0.013026052104208416,0.6106665081001894
0.014028056112224447,0.6544281925549078
0.01503006012024048,0.6977535727210943
0.01603206412825651,0.7406469985554409
0.017034068136272545,0.7831127766455442
0.018036072144288574,0.8251551706422916
0.019038076152304607,0.8667784016879437
0.02004008016032064,0.9079866488399441
0.02104208416833667,0.9487840494905053
0.022044088176352703,0.9891746997820111
0.023046092184368736,1.029162655018279
0.024048096192384766,1.0687519300717203
0.0250501002004008,1.1079464997864403
0.026052104208416832,1.1467502993773226
0.027054108216432865,1.1851672248251321
0.028056112224448895,1.2232011332676784
0.029058116232464928,1.2608558433870827
0.03006012024048096,1.2981351357931774
0.03106212424849699,1.3350427534030918
0.03206412825651302,1.3715824018170446
0.033066132264529056,1.407757749690397
0.03406813627254509,1.4435724291019891
0.03507014028056112,1.4790300359188135
0.03607214428857715,1.5141341301570415
0.03707414829659318,1.5488882363394625
0.038076152304609215,1.5832958438493465
0.03907815631262525,1.6173604072807923
0.04008016032064128,1.6510853467855702
0.041082164328657314,1.6844740484165144
0.04208416833667334,1.7175298644674903
0.04308617234468937,1.7502561138099697
0.044088176352705406,1.7826560822262554
0.04509018036072144,1.814733022739377
0.04609218436873747,1.8464901559397036
0.047094188376753505,1.8779306703082947
0.04809619238476953,1.9090577225370349
0.049098196392785565,1.9398744378455675
0.0501002004008016,1.9703839102950753
0.05110220440881763,2.000589203098931
0.052104208416833664,2.0304933489302495
0.0531062124248497,2.0600993502263725
0.05410821643286573,2.0894101794903235
0.055110220440881756,2.118428779589249
0.05611222444889779,2.1471580640498904
0.05711422845691382,2.1756009173511104
0.058116232464929855,2.203760195213495
0.05911823647294589,2.2316387248860776
0.06012024048096192,2.2592393054302007
0.06112224448897795,2.286564708000545
0.06212424849699398,2.3136176761233624
0.06312625250501001,2.3404009259719265
0.06412825651302605,2.3669171466392473
0.06513026052104208,2.3931690004080592
0.06613226452905811,2.4191591230181198
0.06713426853707415,2.444890123930843
0.06813627254509018,2.4703645865912955
0.06913827655310621,2.495585068687578
0.07014028056112225,2.5205541024076252
0.07114228456913826,2.5452741946934405
0.0721442885771543,2.5697478274927987
0.07314629258517033,2.5939774580084385
0.07414829659318636,2.6179655189447706
0.0751503006012024,2.6417144187521258
0.07615230460921843,2.6652265418685706
0.07715430861723446,2.6885042489593056
0.0781563126252505,2.711549877153687
0.07915831663326653,2.734365740279871
0.08016032064128256,2.756954129097135
0.0811623246492986,2.77931731152587
0.08216432865731463,2.8014575328752844
0.08316633266533066,2.8233770160688403
0.08416833667334668,2.845077961867437
0.08517034068136271,2.8665625490903732
0.08617234468937875,2.8878329348341043
0.08717434869739478,2.908891254688819
0.08817635270541081,2.9297396229528583
0.08917835671342685,2.9503801328449955
0.09018036072144288,2.970814856714595
0.09118236472945891,2.991045846249688
0.09218436873747494,3.011075132682961
0.09318637274549098,3.0309047269956952
0.09418837675350701,3.050536620119677
0.09519038076152304,3.0699727831370893
0.09619238476953906,3.0892151674784114
0.0971943887775551,3.108265705118348
0.09819639278557113,3.127126308769803
0.09919839679358716,3.1457988720759205
0.1002004008016032,3.1642852698002075
0.10120240480961923,3.18258735801477
0.10220440881763526,3.2007069742866587
0.1032064128256513,3.2186459378623713
0.10420841683366733,3.236406049850503
0.10521042084168336,3.253989093402586
0.1062124248496994,3.271396833892121
0.10721442885771543,3.288631019091819
0.10821643286573146,3.3056933793490897
0.10921843687374748,3.3225856277597643
0.11022044088176351,3.3393094603400986
0.11122244488977955,3.3558665561970544
0.11222444889779558,3.3722585776968863
0.11322645290581161,3.3884871706320463
0.11422845691382764,3.404553964386422
0.11523046092184368,3.4204605720989374
0.11623246492985971,3.4362085908255056
0.11723446893787574,3.4517996016993857
0.11823647294589178,3.467235170089924
0.11923847695390781,3.4825168457597266
0.12024048096192384,3.4976461630202547
0.12124248496993988,3.512624640885874
0.1222444889779559,3.527453783226367
0.12324649298597193,3.5421350789179247
0.12424849699398796,3.5566700019926314
0.125250501002004,3.571060011786462
0.12625250501002003,3.5853065530858026
0.12725450901803606,3.5994110562725092
0.1282565130260521,3.6133749374675195
0.12925851703406813,3.6271995986730383
0.13026052104208416,3.640886427913297
0.1312625250501002,3.6544367993739173
0.13226452905811623,3.66785207353988
0.13326653306613226,3.6811335973321233
0.1342685370741483,3.694282704242772
0.13527054108216433,3.707300714469027
0.13627254509018036,3.720188935045714
0.1372745490981964,3.732948659976514
0.13827655310621242,3.745581170363879
0.13927855711422846,3.758087734537665
0.1402805611222445,3.7704696081824682
0.1412825651302605,3.7827280344637026
0.14228456913827653,3.7948642441524125
0.14328657314629256,3.8068794557488497
0.1442885771543086,3.818774875604806
0.14529058116232463,3.830551698044742
0.14629258517034066,3.842211105485693
0.1472945891783567,3.8537542685559893
0.14829659318637273,3.865182346212789
0.14929859719438876,3.876496485858438
0.1503006012024048,3.8876978234556754
0.15130260521042083,3.8987874836416827
0.15230460921843686,3.909766579841001
0.1533066132264529,3.9206362143773226
0.15430861723446893,3.931397478584164
0.15531062124248496,3.9420514529144386
0.156312625250501,3.9525992070489386
0.15731462925851702,3.963041800003731
0.15831663326653306,3.973380280236485
0.1593186372745491,3.9836156857517393
0.16032064128256512,3.9937490442051216
0.16132264529058116,4.003781373006526
0.1623246492985972,4.013713679422262
0.16332665330661322,4.023546960676188
0.16432865731462926,4.033282204049834
0.1653306613226453,4.042920386981526
0.16633266533066132,4.052462477164523
0.16733466933867733,4.0619094326441765
0.16833667334669336,4.07126220191412
0.1693386773547094,4.080521724011497
0.17034068136272543,4.089688928611246
0.17134268537074146,4.09876473611944
0.1723446893787575,4.107750057765697
0.17334669338677353,4.116645795694669
0.17434869739478956,4.125452843056619
0.1753507014028056,4.1341720840970995
0.17635270541082163,4.142804394245726
0.17735470941883766,4.151350640204074
0.1783567134268537,4.1598116800327
0.17935871743486972,4.168188363237292
0.18036072144288576,4.176481530853958
0.1813627254509018,4.184692015533672
0.18236472945891782,4.1928206416258735
0.18336673346693386,4.200868225261229
0.1843687374749499,4.2088355744335795
0.18537074148296592,4.216723489081061
0.18637274549098196,4.2245327611664205
0.187374749498998,4.232264174756532
0.18837675350701402,4.239918506101118
0.18937875751503006,4.247496523710684
0.1903807615230461,4.254998988433681
0.19138276553106212,4.262426653532899
0.19238476953907813,4.2697802647610885
0.19338677354709416,4.277060560435844
0.1943887775551102,4.2842682715137235
0.19539078156312623,4.291404121663649
0.19639278557114226,4.298468827339556
0.1973947895791583,4.305463097852327
0.19839679358717432,4.312387635441014
0.19939879759519036,4.319243135343339
0.2004008016032064,4.326030285865501
0.20140280561122242,4.332749768451278
0.20240480961923846,4.339402257750454
0.2034068136272545,4.345988421686544
0.20440881763527052,4.352508921523866
0.20541082164328656,4.358964411933926
0.2064128256513026,4.365355541061153
0.20741482965931862,4.371682950587969
0.20841683366733466,4.377947275799219
0.2094188376753507,4.384149145645953
0.21042084168336672,4.3902891828085755
0.21142284569138275,4.396368003759364
0.2124248496993988,4.402386218824363
0.21342685370741482,4.408344432244661
0.21442885771543085,4.414243242237059
0.2154308617234469,4.420083241054133
0.21643286573146292,4.425865015043699
0.21743486973947895,4.431589144707676
0.21843687374749496,4.437256204760379
0.219438877755511,4.442866764186217
0.22044088176352702,4.448421386296821
0.22144288577154306,4.453920628787599
0.2224448897795591,4.459365043793733
0.22344689378757512,4.464755177945615
0.22444889779559116,4.470091572423727
0.2254509018036072,4.475374763012978
0.22645290581162322,4.480605280156499
0.22745490981963926,4.485783649008895
0.2284569138276553,4.490910389488984
0.22945891783567132,4.495986016331982
0.23046092184368736,4.501011039141197
0.2314629258517034,4.505985962439184
0.23246492985971942,4.51091128571841
0.23346693386773545,4.515787503491394
0.2344689378757515,4.520615105340363
0.23547094188376752,4.525394575966409
0.23647294589178355,4.530126395238147
0.2374749498997996,4.5348110382399005
0.23847695390781562,4.539448975319398
0.23947895791583165,4.544040672135
0.24048096192384769,4.548586589702447
0.24148296593186372,4.553087184441153
0.24248496993987975,4.557542908220025
0.24348697394789579,4.561954208402835
0.2444889779559118,4.566321527893132
0.24549098196392782,4.57064530517872
0.24649298597194386,4.574925974375671
0.2474949899799599,4.579163965271919
0.24849699398797592,4.58335970337041
0.24949899799599196,4.587513609931821
0.250501002004008,4.591626102016859
0.251503006012024,4.595697592528131
0.25250501002004005,4.599728490251605
0.2535070140280561,4.603719199897648
0.2545090180360721,4.607670122141662
0.25551102204408815,4.611581653664313
0.2565130260521042,4.615454187191359
0.2575150300601202,4.619288111533077
0.25851703406813625,4.623083811623307
0.2595190380761523,4.62684166855809
0.2605210420841683,4.630562059633944
0.26152304609218435,4.6342453583857335
0.2625250501002004,4.637891934624179
0.2635270541082164,4.641502154472985
0.26452905811623245,4.645076380405601
0.2655310621242485,4.648614971281614
0.2665330661322645,4.652118282382779
0.26753507014028055,4.655586665448687
0.2685370741482966,4.659020468712086
0.2695390781563126,4.662420036933839
0.27054108216432865,4.665785711437542
0.2715430861723447,4.669117830143793
0.2725450901803607,4.672416727604116
0.27354709418837675,4.675682735034558
0.2745490981963928,4.678916180348938
0.2755511022044088,4.682117388191772
0.27655310621242485,4.6852866799708695
0.2775551102204409,4.6884243738896
0.2785571142284569,4.691530784978842
0.27955911823647295,4.69460622512862
0.280561122244489,4.697651003119406
0.281563126252505,4.700665424653132
0.282565130260521,4.70364979238388
0.283567134268537,4.7066044059482675
0.28456913827655306,4.709529561995533
0.2855711422845691,4.712425554217321
0.2865731462925851,4.715292673377168
0.28757515030060116,4.718131207339694
0.2885771543086172,4.720941441099511
0.2895791583166332,4.72372365680983
0.29058116232464926,4.726478133810793
0.2915831663326653,4.729205148657518
0.2925851703406813,4.7319049751478675
0.29358717434869736,4.734577884349939
0.2945891783567134,4.737224144629277
0.2955911823647294,4.73984402167582
0.29659318637274545,4.742437778530578
0.2975951903807615,4.7450056756120365
0.2985971943887775,4.747547970742312
0.29959919839679355,4.750064919173028
0.3006012024048096,4.7525567736109515
0.3016032064128256,4.755023784243358
0.30260521042084165,4.757466198763157
0.3036072144288577,4.759884262393755
0.3046092184368737,4.762278217913682
0.30561122244488975,4.764648305680964
0.3066132264529058,4.766994763657257
0.3076152304609218,4.769317827431733
0.30861723446893785,4.771617730244743
0.3096192384769539,4.773894703011229
0.3106212424849699,4.77614897434391
0.31162324649298595,4.7783807705762325
0.312625250501002,4.780590315785098
0.313627254509018,4.782777831813361
0.31462925851703405,4.7849435382921
0.3156312625250501,4.78708765266267
0.3166332665330661,4.789210390198536
0.31763527054108215,4.7913119640268835
0.3186372745490982,4.793392585150019
0.3196392785571142,4.795452462466553
0.32064128256513025,4.797491802792378
0.3216432865731463,4.799510810881431
0.3226452905811623,4.801509689446247
0.32364729458917835,4.80348863917832
0.3246492985971944,4.805447858768245
0.3256513026052104,4.807387544925674
0.32665330661322645,4.809307892399058
0.3276553106212425,4.811209093995209
0.3286573146292585,4.813091340598651
0.32965931863727455,4.814954821190788
0.3306613226452906,4.816799722868882
0.3316633266533066,4.818626230864828
0.33266533066132264,4.820434528563762
0.3336673346693386,4.822224797522468
0.33466933867735466,4.823997217487606
0.3356713426853707,4.825751966413764
0.3366733466933867,4.8274892204813185
0.33767535070140275,4.829209154114127
0.3386773547094188,4.830911939997042
0.3396793587174348,4.832597749093244
0.34068136272545085,4.834266750661412
0.3416833667334669,4.8359191122727125
0.3426853707414829,4.837554999827628
0.34368737474949895,4.839174577572611
0.344689378757515,4.840778008116577
0.345691382765531,4.842365452447228
0.34669338677354705,4.843937069947219
0.3476953907815631,4.845493018410158
0.3486973947895791,4.84703345405645
0.34969939879759515,4.848558531548981
0.3507014028056112,4.850068404008648
0.3517034068136272,4.85156322302973
0.35270541082164325,4.853043138695112
0.3537074148296593,4.854508299591351
0.3547094188376753,4.855958852823593
0.35571142284569135,4.857394944030347
0.3567134268537074,4.858816717398105
0.3577154308617234,4.860224315675818
0.35871743486973945,4.861617880189229
0.3597194388777555,4.862997550855062
0.3607214428857715,4.864363466195072
0.36172344689378755,4.865715763349949
0.3627254509018036,4.867054578093091
0.3637274549098196,4.868380044844233
0.36472945891783565,4.869692296682947
0.3657314629258517,4.870991465361996
0.3667334669338677,4.872277681320573
0.36773547094188375,4.873551073697385
0.3687374749498998,4.874811770343631
0.3697394789579158,4.876059897835829
0.37074148296593185,4.87729558148853
0.3717434869739479,4.878518945366898
0.3727454909819639,4.879730112299165
0.37374749498997994,4.880929203888965
0.374749498997996,4.8821163405275465
0.375751503006012,4.883291641405851
0.37675350701402804,4.884455224526489
0.3777555110220441,4.885607206715583
0.3787575150300601,4.886747703634499
0.37975951903807614,4.887876829791457
0.3807615230460922,4.888994698553033
0.3817635270541082,4.8901014221555315
0.38276553106212424,4.891197111716265
0.3837675350701403,4.892281877244703
0.38476953907815625,4.893355827653522
0.3857715430861723,4.894419070769539
0.3867735470941883,4.8954717133445325
0.38777555110220435,4.896513861065969
0.3887775551102204,4.89754561856761
0.3897795591182364,4.898567089440014
0.39078156312625245,4.899578376240948
0.3917835671342685,4.900579580505669
0.3927855711422845,4.901570802757132
0.39378757515030055,4.902552142516078
0.3947895791583166,4.903523698311022
0.3957915831663326,4.904485567688154
0.39679358717434865,4.90543784722112
0.3977955911823647,4.906380632520734
0.3987975951903807,4.907314018244567
0.39979959919839675,4.908238098106451
0.4008016032064128,4.909152964885893
0.4018036072144288,4.9100587104373865
0.40280561122244485,4.910955425699636
0.4038076152304609,4.911843200704685
0.4048096192384769,4.91272212458696
0.40581162324649295,4.913592285592213
0.406813627254509,4.9144537710863885
0.407815631262525,4.915306667564389
0.40881763527054105,4.916151060658763
0.4098196392785571,4.916987035148303
0.4108216432865731,4.917814674966557
0.41182364729458915,4.918634063210252
0.4128256513026052,4.9194452821476435
0.4138276553106212,4.92024841322677
0.41482965931863724,4.921043537083632
0.4158316633266533,4.92183073355029
0.4168336673346693,4.922610081662877
0.41783567134268534,4.923381659669538
0.4188376753507014,4.924145545038278
0.4198396793587174,4.924901814464751
0.42084168336673344,4.925650543879953
0.4218436873747495,4.926391808457846
0.4228456913827655,4.9271256826229095
0.42384769539078154,4.927852240057607
0.4248496993987976,4.928571553709792
0.4258517034068136,4.929283695800023
0.42685370741482964,4.929988737828822
0.4278557114228457,4.930686750583848
0.4288577154308617,4.93137780414701
0.42985971943887774,4.932061967901495
0.4308617234468938,4.932739310538745
0.4318637274549098,4.9334099000653415
0.43286573146292584,4.934073803809845
0.4338677354709419,4.934731088429548
0.4348697394789579,4.935381819917169
0.43587174348697394,4.93602606360748
0.4368737474949899,4.9366638841838615
0.43787575150300595,4.937295345684804
0.438877755511022,4.937920511510333
0.439879759519038,4.938539444428374
0.44088176352705405,4.939152206581055
0.4418837675350701,4.939758859490952
0.4428857715430861,4.940359464067254
0.44388777555110215,4.9409540806118875
0.4448897795591182,4.9415427688255695
0.4458917835671342,4.942125587813799
0.44689378757515025,4.9427025960927935
0.4478957915831663,4.943273851595364
0.4488977955911823,4.943839411676729
0.44989979959919835,4.944399333120276
0.4509018036072144,4.944953672143263
0.4519038076152304,4.945502484402459
0.45290581162324645,4.946045824999738
0.4539078156312625,4.946583748487606
0.4549098196392785,4.947116308874678
0.45591182364729455,4.947643559631109
0.4569138276553106,4.948165553693949
0.4579158316633266,4.948682343472469
0.45891783567134264,4.949193980853419
0.4599198396793587,4.949700517206238
0.4609218436873747,4.950202003388211
0.46192384769539074,4.950698489749573
0.4629258517034068,4.951190026138573
0.4639278557114228,4.951676661906465
0.46492985971943884,4.952158445912477
0.4659318637274549,4.952635426528706
0.4669338677354709,4.953107651644981
0.46793587174348694,4.953575168673669
0.468937875751503,4.954038024554434
0.469939879759519,4.954496265758953
0.47094188376753504,4.954949938295579
0.4719438877755511,4.955399087713962
0.4729458917835671,4.95584375910962
0.47394789579158314,4.956283997128471
0.4749498997995992,4.956719845971312
0.4759519038076152,4.957151349398256
0.47695390781563124,4.957578550733129
0.4779559118236473,4.958001492867819
0.4789579158316633,4.958420218266579
0.47995991983967934,4.958834768970296
0.48096192384769537,4.959245186600707
0.4819639278557114,4.95965151236458
0.48296593186372744,4.960053787057853
0.48396793587174347,4.960452051069726
0.4849699398797595,4.960846344386721
0.48597194388777554,4.961236706596692
0.48697394789579157,4.961623176892803
0.48797595190380755,4.962005794077459
0.4889779559118236,4.962384596566211
0.4899799599198396,4.9627596223916
0.49098196392785565,4.963130909206985
0.4919839679358717,4.963498494290323
0.4929859719438877,4.963862414547905
0.49398797595190375,4.964222706518071
0.4949899799599198,4.9645794063748685
0.4959919839679358,4.964932549931694
0.49699398797595185,4.965282172644882
0.4979959919839679,4.965628309617265
0.4989979959919839,4.965970995601705
0.5,4.966310265004573
